gauge_id,aridity_ERA5_LAND,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,moisture_index_ERA5_LAND,moisture_index_FAO_PM,p_mean,pet_mean_ERA5_LAND,pet_mean_FAO_PM,seasonality_ERA5_LAND,seasonality_FAO_PM,region
hysets_02PJ030,3.618773,0.46914944,0.36677936,1.109375,0.043737166,2.6118858,0.5384668,-0.60098934,0.5614758,3.3692048,12.192387,1.5806605,0.8078977,0.9080549,hysets
hysets_02PL005,2.9364083,0.44232756,0.3482082,1.1045872,0.041204654,2.5518048,0.52258724,-0.5227908,0.59682184,3.7137673,10.905137,1.6427016,0.8935602,0.76680326,hysets
hysets_02PL009,2.1085603,0.445249,0.3463784,1.1057514,0.040793978,2.5456355,0.52498287,-0.3510143,0.5956381,3.6760411,7.751155,1.6367536,1.1022978,0.7782852,hysets
hysets_02QA002,3.5302415,0.51033527,0.37156576,1.0988075,0.044147845,2.719654,0.5597536,-0.5671171,0.52373785,3.047683,10.759057,1.5553402,0.8887637,0.9995431,hysets
hysets_02QA017,3.3941755,0.52373755,0.37514353,1.0949153,0.04421629,2.7408395,0.5631759,-0.5693269,0.50797725,3.0035536,10.194589,1.5730739,0.84129703,1.011954,hysets
hysets_02QB011,3.061499,0.42345273,0.44631043,1.0828402,0.037577003,2.4667566,0.50027376,-0.49701214,0.60370845,3.3510492,10.259234,1.419011,1.0740913,0.91140515,hysets
hysets_02QC001,3.450121,0.44166508,0.46734098,1.101145,0.039493497,2.493819,0.510883,-0.5450601,0.5791511,3.3327878,11.498521,1.471976,0.9607876,0.97279155,hysets
hysets_02QC009,2.8534896,0.41571936,0.4537172,1.0958084,0.037577003,2.3769438,0.48124573,-0.4183546,0.60905224,3.4033449,9.71141,1.4148364,1.2678993,0.9159687,hysets
hysets_02QC017,4.6728168,0.4872803,0.48792702,1.119217,0.043052703,2.6411548,0.53853524,-0.7116909,0.5199715,3.2265496,15.077075,1.572234,0.50215393,1.0488968,hysets
hysets_02RC011,3.2477922,0.4672494,0.31622064,1.0920354,0.042231347,2.6861827,0.5495551,-0.48690096,0.58418,3.2147932,10.440981,1.5021102,1.1407275,0.9830889,hysets
hysets_02RH027,3.0370202,0.41391662,0.42472404,1.0889423,0.03100616,2.2708757,0.45790553,-0.4481815,0.625446,3.4627576,10.516465,1.433293,1.1916809,0.8225069,hysets
hysets_02RH035,3.1297839,0.4155854,0.4134602,1.0878553,0.02881588,2.2711067,0.4621492,-0.48509675,0.62528145,3.490306,10.923903,1.4505202,1.0953476,0.8376507,hysets
hysets_02RH045,2.7908573,0.38266003,0.4001447,1.1079429,0.037234772,2.413374,0.48911706,-0.40564978,0.6535197,3.6669836,10.234028,1.403208,1.2784361,0.8189487,hysets
hysets_02RH047,3.2325912,0.4467729,0.4359312,1.0948275,0.043463383,2.636515,0.542642,-0.4776206,0.59137094,3.1680794,10.241105,1.4154121,1.2010659,0.9401883,hysets
hysets_02RH048,3.3330503,0.4426094,0.4170868,1.0792683,0.036344968,2.3962388,0.49712527,-0.53066355,0.60407495,3.284946,10.94889,1.453948,0.9809889,0.8651714,hysets
hysets_02RH049,3.2952163,0.45638344,0.43373153,1.1012007,0.043942504,2.6756225,0.55893224,-0.52231735,0.58749914,3.2388213,10.672617,1.4781444,1.0303695,0.90076756,hysets
hysets_02RH066,3.3768146,0.42881602,0.40064666,1.090708,0.03374401,2.3072608,0.47850788,-0.5429596,0.62138706,3.4284635,11.577286,1.47018,0.9308508,0.82430106,hysets
hysets_02RH067,3.2674325,0.45808923,0.4331728,1.0991453,0.044010952,2.6750736,0.5590007,-0.5207016,0.5867559,3.2461417,10.606549,1.4870226,1.0215232,0.89711267,hysets
hysets_02RH068,3.0654945,0.4319305,0.41323486,1.0777777,0.03319644,2.3272486,0.47994524,-0.48390037,0.6152459,3.3441842,10.251578,1.4444551,1.0689982,0.8404627,hysets
hysets_02RH073,3.2325912,0.4467729,0.4359312,1.0948275,0.043463383,2.636515,0.542642,-0.4776206,0.59137094,3.1680794,10.241105,1.4154121,1.2010659,0.9401883,hysets
hysets_02SC004,3.8776631,0.49018118,0.45140982,1.0982287,0.046680357,2.8397586,0.57980835,-0.60739297,0.5437624,3.00346,11.646406,1.4722396,0.81872225,1.0239174,hysets
hysets_02UC005,3.830839,0.46842164,0.45392716,1.0987654,0.048733745,2.8996587,0.5815195,-0.5750066,0.5514485,3.0902224,11.838144,1.447527,0.9716992,1.1240536,hysets
hysets_02UC006,3.9677234,0.4715375,0.45458418,1.0964777,0.049007528,2.8970337,0.581588,-0.61225265,0.54744226,3.1040027,12.3158245,1.4636537,0.8254492,1.1174177,hysets
hysets_02VA001,3.7896488,0.44606912,0.4739403,1.1206896,0.048939083,2.9577756,0.58973306,-0.56304073,0.55996054,3.1991725,12.12374,1.427052,0.9846649,1.0937604,hysets
hysets_02VA003,3.77046,0.44518888,0.47385228,1.1208792,0.048870638,2.9550292,0.5891855,-0.55761796,0.56090003,3.1994696,12.063472,1.4243683,1.0046476,1.0934151,hysets
hysets_02WD001,5.3712344,0.53782606,0.50766015,1.1112804,0.04989733,2.8508801,0.5875428,-0.7592645,0.4561778,2.970041,15.952786,1.5973655,0.41647685,1.1861663,hysets
hysets_02XA003,2.3936493,0.39374366,0.41393182,1.1048387,0.037508555,2.7436619,0.53333336,-0.28795496,0.64842284,2.8849554,6.9055715,1.1359329,1.3467616,0.7422202,hysets
hysets_02XB002,3.2847743,0.38314706,0.47416162,1.1003584,0.04202601,2.7410743,0.5622861,-0.48929274,0.6254468,3.122712,10.257403,1.1964579,1.1698871,0.87931937,hysets
hysets_02XD001,0.7315338,0.3328847,0.51473635,1.0715503,0.043052703,2.669072,0.5570157,0.2776624,0.6504967,3.2008233,2.3415105,1.0655051,1.249032,0.82991844,hysets
hysets_02YA001,3.0513337,0.39687282,0.5230459,1.0729783,0.037234772,2.4477124,0.5126626,-0.5412283,0.5834456,3.2357125,9.873239,1.2841663,0.84959936,0.96141165,hysets
hysets_02YA002,2.893844,0.37267277,0.41395962,1.0839041,0.04332649,2.5451007,0.53689253,-0.6136335,0.62070775,3.294139,9.532724,1.2276359,0.4313419,0.75487477,hysets
hysets_02YC001,2.0787604,0.3570203,0.53176665,1.0665189,0.032922655,2.2776837,0.46036962,-0.31806856,0.6155251,3.4801877,7.2344756,1.2424976,1.2175068,0.9408353,hysets
hysets_02YD002,3.728416,0.4233701,0.53077257,1.0843586,0.042231347,2.544548,0.54147846,-0.62775373,0.55319107,3.1062574,11.58142,1.3150965,0.68363017,1.0523651,hysets
hysets_02YE001,2.8840365,0.35105604,0.53317,1.0664961,0.028542094,2.2621217,0.4247091,-0.54135066,0.6123564,3.780136,10.902051,1.3270397,0.81323963,0.9462146,hysets
hysets_02YG001,1.1977654,0.3202317,0.5300159,1.0669975,0.029431896,2.1925845,0.41690624,-0.005703325,0.65285814,3.9474175,4.7280803,1.2640883,1.3572755,0.8576059,hysets
hysets_02YJ001,2.2981615,0.33293203,0.35294068,1.083732,0.03100616,2.2408004,0.429295,-0.39271364,0.63687813,4.087155,9.392941,1.3607447,1.1227587,0.86686313,hysets
hysets_02YK002,2.6069484,0.37064368,0.44018283,1.0617284,0.035318274,2.3265238,0.46769336,-0.42046326,0.586871,3.5684245,9.302698,1.322614,1.2066964,0.98176455,hysets
hysets_02YK005,2.4665933,0.39917037,0.42831326,1.0818505,0.041615333,2.438749,0.51779604,-0.3936327,0.58158714,3.3665187,8.303833,1.3438145,1.1612396,1.0245442,hysets
hysets_02YK008,2.9574344,0.4138876,0.3591103,1.0740073,0.04072553,2.4985056,0.5149213,-0.54120165,0.55128866,3.2193928,9.521143,1.3324668,0.83280647,1.1297761,hysets
hysets_02YL001,2.0797532,0.34028074,0.5179009,1.0726496,0.03436003,2.2636142,0.44668037,-0.3208002,0.6395245,3.8027585,7.9087987,1.2940055,1.1993192,0.87277955,hysets
hysets_02YL004,2.3800557,0.3895696,0.3597393,1.0715747,0.035865847,2.3657439,0.46796715,-0.41626865,0.57296443,3.4792285,8.280758,1.3554018,1.135002,1.0601275,hysets
hysets_02YL005,2.0558283,0.35812506,0.35282645,1.0883721,0.032032855,2.2855608,0.43661875,-0.36428338,0.60861915,3.8255653,7.8647056,1.3700308,1.081672,0.927398,hysets
hysets_02YL008,0.8285515,0.2894311,0.509255,1.0723515,0.028405203,2.1831396,0.4112252,0.21181856,0.6968225,4.2316723,3.506158,1.2247776,1.3104513,0.736617,hysets
hysets_02YL011,2.1926162,0.36180213,0.42575496,1.0669456,0.034907598,2.3013508,0.454757,-0.34830037,0.6053975,3.7382245,8.196492,1.3524976,1.2583915,0.969341,hysets
hysets_02YL012,2.5534427,0.3714667,0.42611226,1.0759493,0.034907598,2.3126516,0.4566735,-0.4325047,0.59400576,3.6120226,9.223092,1.3417461,1.1343987,0.9757946,hysets
hysets_02YM001,3.612731,0.42449588,0.35665938,1.0782609,0.042436685,2.5256865,0.5350445,-0.60087174,0.54977703,3.2470677,11.7307825,1.3783668,0.751482,1.1266518,hysets
hysets_02YM003,3.9325037,0.44408727,0.44100165,1.097561,0.04312115,2.5617285,0.53969884,-0.6617817,0.5291228,3.2395496,12.739541,1.4386427,0.54655236,1.1714127,hysets
hysets_02YM004,3.4482064,0.4182594,0.357505,1.0808951,0.04298426,2.5032573,0.52600956,-0.56124467,0.55437744,3.249831,11.206088,1.3592724,0.8975838,1.1180401,hysets
hysets_02YN002,0.57250696,0.29515722,0.444498,1.0597303,0.037645448,2.3218005,0.4731006,0.39765304,0.66744256,4.0606976,2.3247776,1.1985441,1.3048819,0.8535896,hysets
hysets_02YN003,1.5120331,0.36793646,0.43441632,1.0559702,0.03874059,2.3674216,0.48644763,-0.13495822,0.60003626,3.5166476,5.3172874,1.2939028,1.3667977,0.93931663,hysets
hysets_02YN004,1.285326,0.36362827,0.43251294,1.0604914,0.03839836,2.3505976,0.4845996,-0.043713428,0.6066501,3.5286148,4.5354204,1.2831041,1.3676479,0.9204591,hysets
hysets_02YO006,3.5627077,0.42561984,0.35105997,1.0827587,0.04298426,2.5819936,0.54962355,-0.613675,0.5535979,3.2902772,11.722296,1.4004073,0.6851174,1.0494788,hysets
hysets_02YO008,3.595063,0.41681227,0.35796252,1.0767918,0.043189596,2.5492063,0.54962355,-0.6057074,0.55660623,3.3383422,12.001551,1.391462,0.74920356,1.0110236,hysets
hysets_02YO012,3.711452,0.43440038,0.3395203,1.0843586,0.042231347,2.449308,0.5208761,-0.67755765,0.54920197,3.5346024,13.118506,1.5354326,0.41184443,1.046184,hysets
hysets_02YO014,3.4890459,0.42879584,0.36191818,1.062802,0.04517454,2.60938,0.555989,-0.58504766,0.5398072,3.2444565,11.320058,1.3912095,0.86148775,1.0569273,hysets
hysets_02YO015,3.6889625,0.4347424,0.359926,1.057508,0.045311432,2.6442585,0.56269675,-0.60644746,0.53576607,3.1928842,11.778431,1.3880821,0.8030332,1.064613,hysets
hysets_02YQ001,3.5527153,0.42592564,0.36544928,1.0834782,0.042642027,2.5130076,0.5421629,-0.6061601,0.5408179,3.2830234,11.663647,1.3983238,0.7406012,1.0470188,hysets
hysets_02YQ005,3.7212844,0.45061523,0.3585014,1.0953206,0.04325804,2.5555556,0.54312116,-0.6442898,0.52184814,3.2560809,12.116802,1.4672396,0.57727796,1.1034347,hysets
hysets_02YR001,3.4371278,0.4481259,0.36698017,1.0915254,0.044079397,2.5499685,0.55188227,-0.6168278,0.5170633,3.201605,11.004326,1.4347221,0.66484827,1.113419,hysets
hysets_02YR002,3.1069674,0.4670478,0.35925117,1.077634,0.039904173,2.4684627,0.53305954,-0.57860965,0.5047669,3.1807845,9.882593,1.4855784,0.6710856,1.1315835,hysets
hysets_02YR003,3.3202918,0.47142655,0.36028886,1.0704467,0.042642027,2.500944,0.54401094,-0.5967782,0.50017494,3.155371,10.476752,1.4875257,0.6933771,1.1415793,hysets
hysets_02YR004,3.6462202,0.4257521,0.37172106,1.0962199,0.04366872,2.5901275,0.5566735,-0.6145318,0.5359882,3.2514381,11.855459,1.3843067,0.737724,1.0546752,hysets
hysets_02YS001,2.2073805,0.42466697,0.37818405,1.09,0.04476386,2.6121018,0.5613963,-0.3688661,0.5297135,3.2430034,7.1585426,1.3771964,1.1462809,1.059672,hysets
hysets_02YS003,3.8022933,0.45652595,0.37140226,1.0826446,0.044832308,2.6011379,0.5633128,-0.6671029,0.50382406,3.1508262,11.980366,1.438434,0.539409,1.0999955,hysets
hysets_02YS005,2.5058963,0.43344298,0.37711245,1.0907563,0.044421628,2.6068811,0.56009585,-0.44631454,0.5219246,3.2206352,8.070578,1.3959616,1.0366255,1.0821416,hysets
hysets_02YS006,1.6074876,0.4334553,0.38403544,1.0892255,0.044284735,2.6517856,0.5691992,-0.1996423,0.51577556,3.2170663,5.1713943,1.3944545,1.2470216,1.0735445,hysets
hysets_02ZA001,2.2850354,0.3527792,0.3731831,1.0572687,0.03285421,2.2899575,0.44325805,-0.39380214,0.60306746,3.7999425,8.683003,1.3405408,1.1222255,0.9466458,hysets
hysets_02ZA002,1.6397915,0.31976652,0.4496223,1.0623655,0.033812456,2.2728562,0.43901438,-0.2177941,0.6275834,4.1160808,6.749514,1.3161848,1.2490072,0.92338645,hysets
hysets_02ZB001,1.6622648,0.32351202,0.37409303,1.0621469,0.038603697,2.3311777,0.4687885,-0.25976458,0.63217634,4.2625484,7.085484,1.3789856,1.1000671,0.8333879,hysets
hysets_02ZC002,0.925292,0.28279454,0.45890284,1.0906041,0.044490077,2.509842,0.5323751,0.12220244,0.66240793,4.377749,4.050696,1.2380034,1.3861022,0.8467924,hysets
hysets_02ZD002,2.5280163,0.35497606,0.38748574,1.0728477,0.044353183,2.5613313,0.5531143,-0.42643195,0.5895625,3.8242855,9.667856,1.3575298,1.1836076,0.94685596,hysets
hysets_02ZE004,3.191031,0.40608793,0.37633,1.0744337,0.04544832,2.6185174,0.5633128,-0.55684197,0.5499303,3.3418515,10.663952,1.3570856,0.8923153,0.9943719,hysets
hysets_02ZE005,2.3503418,0.35088292,0.36893004,1.0664452,0.043942504,2.4909437,0.5365503,-0.5187759,0.61175925,4.142235,9.735667,1.4534395,0.62043643,0.79734105,hysets
hysets_02ZF001,2.0514195,0.40100718,0.3809874,1.0739549,0.04572211,2.5926983,0.5590007,-0.36323255,0.5483432,3.4824326,7.14393,1.3964804,1.1018058,1.0032607,hysets
hysets_02ZG001,3.285121,0.38755727,0.37601292,1.055465,0.044284735,2.508325,0.5258727,-0.6792095,0.5712403,3.9482963,12.970631,1.530191,0.29337385,0.82216305,hysets
hysets_02ZG004,3.1565106,0.34624067,0.36818227,1.0619903,0.04455852,2.450546,0.5223135,-0.6687551,0.6229143,4.346059,13.718381,1.5047823,0.27741668,0.7417528,hysets
hysets_02ZH001,1.2459143,0.41018134,0.39039615,1.07916,0.04572211,2.6353276,0.5698152,-0.053339317,0.53437126,3.349349,4.1730022,1.3738406,1.3004466,1.0281909,hysets
hysets_02ZH002,1.5370182,0.39945394,0.38612843,1.0674157,0.04551677,2.5885108,0.567488,-0.23834361,0.5510782,3.4704702,5.334176,1.3862929,1.0371854,0.98697054,hysets
hysets_02ZJ001,1.9816492,0.45968744,0.38170734,1.0875202,0.045927446,2.5928125,0.5678987,-0.34517002,0.49458218,3.1497624,6.241724,1.4479063,1.0687108,1.096517,hysets
hysets_02ZJ002,2.9863818,0.4685363,0.37128478,1.0910624,0.044284735,2.499065,0.5487338,-0.6247877,0.4890602,3.2609746,9.738516,1.527885,0.419217,1.1199449,hysets
hysets_02ZJ003,1.5970728,0.43282124,0.3864057,1.0774091,0.046680357,2.6480606,0.57474333,-0.20055291,0.51788294,3.231304,5.160628,1.398577,1.227707,1.0567452,hysets
hysets_02ZK001,3.505978,0.42968303,0.39656535,1.0858144,0.042436685,2.5169358,0.5442163,-0.68638927,0.50939465,3.4284956,12.02023,1.4731663,0.38592443,1.0450273,hysets
hysets_02ZK002,3.6575048,0.40090522,0.38719,1.0736842,0.041889116,2.4541109,0.52710474,-0.7116885,0.5501658,3.665657,13.407158,1.4695811,0.27891275,0.921672,hysets
hysets_02ZK003,2.1162071,0.37060827,0.37715262,1.0731262,0.04017796,2.3958066,0.50835043,-0.4949769,0.59142774,4.0024605,8.470036,1.4833449,0.5147392,0.7816921,hysets
hysets_02ZK004,2.6674652,0.37464806,0.3856396,1.0656934,0.039972622,2.42816,0.5193703,-0.5934291,0.5784848,3.7944934,10.121679,1.4215996,0.47284535,0.85510784,hysets
hysets_02ZK006,3.9671342,0.39230743,0.38078767,1.0811287,0.041957565,2.4137056,0.5207392,-0.73804784,0.5657169,3.808716,15.109687,1.4941876,0.21540955,0.8674522,hysets
hysets_02ZK008,3.971177,0.39183807,0.38058835,1.0814159,0.04182067,2.4130158,0.5202601,-0.73835623,0.56639594,3.8147926,15.149217,1.494781,0.21442395,0.8653455,hysets
hysets_02ZL004,3.8765147,0.3894994,0.38281423,1.0910683,0.042642027,2.4013305,0.51889116,-0.730409,0.5647639,3.7854044,14.674176,1.4744127,0.23035145,0.9206219,hysets
hysets_02ZL005,3.5712981,0.43498847,0.37722844,1.0836178,0.043463383,2.4737496,0.5450376,-0.7053642,0.51724404,3.439894,12.284886,1.4963142,0.25715914,1.0550228,hysets
hysets_02ZM006,2.217409,0.47990498,0.4010852,1.0834754,0.043531828,2.6025522,0.5723477,-0.49334112,0.4550991,3.1746857,7.0395765,1.5235475,0.6444583,1.150313,hysets
hysets_02ZM008,1.6363367,0.44621757,0.40061468,1.081081,0.043805614,2.5606577,0.56488705,-0.30048987,0.48772052,3.2821164,5.3706474,1.464538,0.9040401,1.1096349,hysets
hysets_02ZM009,1.0876598,0.3564058,0.3938976,1.0767946,0.044147845,2.5268953,0.5498289,-0.034837667,0.59277225,3.950651,4.2969646,1.4080349,0.9673971,0.8483577,hysets
hysets_02ZM016,0.95843387,0.4189883,0.40345687,1.0801336,0.044284735,2.5505478,0.55776864,0.071157135,0.5128014,3.3937638,3.2526982,1.4219472,1.2029719,1.09245,hysets
hysets_02ZM018,1.1946778,0.47351333,0.39874762,1.0841751,0.044079397,2.5868282,0.5699521,-0.0935497,0.46345195,3.2293832,3.8580725,1.5291561,0.96156836,1.1430258,hysets
hysets_02ZM020,2.1028275,0.47324026,0.40099493,1.0836178,0.043463383,2.5988154,0.5706366,-0.46352914,0.46139443,3.1950452,6.718629,1.5120239,0.6900731,1.1427208,hysets
hysets_02ZM023,1.6662242,0.4764916,0.39982435,1.0809443,0.04387406,2.5934682,0.570705,-0.32190338,0.4595654,3.203918,5.3384457,1.5266399,0.8365635,1.1464984,hysets
hysets_02ZM024,1.9294043,0.47813308,0.4004282,1.0814941,0.043600272,2.6050498,0.57200545,-0.41472542,0.45741323,3.1898837,6.154575,1.5251889,0.7447027,1.1483346,hysets
hysets_03NE001,0.9051259,0.38129017,0.5298295,1.2037038,0.048939083,3.6809025,0.62532514,0.22843878,0.64826787,2.446054,2.213987,0.9326564,1.3328661,0.7572832,hysets
hysets_03NE002,1.0384922,0.40411127,0.4413245,1.2077922,0.050924025,3.7207608,0.629295,0.14012185,0.62317824,2.453987,2.5484462,0.9916838,1.346809,0.8084775,hysets
hysets_03NE007,0.70603937,0.35634258,0.53503114,1.1275415,0.041752223,3.2977397,0.57919234,0.4203272,0.69725424,2.412803,1.7035339,0.85978436,1.1790718,0.65342975,hysets
hysets_03NE011,0.9516342,0.3851404,0.53261185,1.2046589,0.0495551,3.6966882,0.6264887,0.19641064,0.6434293,2.4543457,2.3356392,0.9452676,1.3384385,0.77175075,hysets
hysets_03NE012,1.0313411,0.39789647,0.44023722,1.2068965,0.050308008,3.7023857,0.626694,0.14434293,0.62971115,2.4821908,2.5599856,0.98765504,1.3438892,0.7889798,hysets
hysets_03NE013,0.6772007,0.36246616,0.5374588,1.1240741,0.041546885,3.3788059,0.5848734,0.44679642,0.6927039,2.3196633,1.5708774,0.84079945,1.1943042,0.65665394,hysets
hysets_03NF001,0.51062036,0.3343005,0.5789654,1.1684588,0.044626966,3.1978772,0.5774127,0.5827874,0.711098,2.5267222,1.2901957,0.8446845,1.1686313,0.6698936,hysets
hysets_03OA005,0.86022735,0.37140405,0.36178905,1.0909091,0.035318274,2.740395,0.5223819,0.33260408,0.6932838,2.7000136,2.3226256,1.002796,1.3460177,0.7983874,hysets
hysets_03OA010,1.6025336,0.38881493,0.366417,1.0987395,0.0357974,2.755197,0.5261465,-0.03907796,0.67348546,2.7058988,4.3362937,1.0520937,1.4577516,0.83104604,hysets
hysets_03OA012,0.75205415,0.37505123,0.36220652,1.1083845,0.03709788,2.7525072,0.52600956,0.40339807,0.691154,2.7039008,2.0334797,1.0141013,1.2506496,0.8139785,hysets
hysets_03OA015,1.6060382,0.38881922,0.36642548,1.0987395,0.0357974,2.755197,0.5261465,-0.040213313,0.67345464,2.7060184,4.345969,1.0521519,1.4577837,0.8309789,hysets
hysets_03OB004,0.6602794,0.3858797,0.45267805,1.1034483,0.037234772,3.0977895,0.56591374,0.49317673,0.6810266,2.3929234,1.5799979,0.92338055,1.2123386,0.81322783,hysets
hysets_03OB006,0.52581865,0.36565232,0.52164924,1.1069959,0.036824092,3.080447,0.5661191,0.6045074,0.7020885,2.3847172,1.2539288,0.8719774,1.1251701,0.7665143,hysets
hysets_03OB007,0.5262091,0.3657628,0.52167606,1.1069959,0.036824092,3.0800745,0.56605065,0.60410136,0.7019738,2.3846126,1.254805,0.8722026,1.1255525,0.76679665,hysets
hysets_03OC003,1.7687604,0.38124493,0.384616,1.0831461,0.032991104,2.613947,0.49774128,-0.13415086,0.6741275,2.8127077,4.975006,1.0723306,1.4028437,0.75600487,hysets
hysets_03OD007,0.60126734,0.33751774,0.38809374,1.1066946,0.03620808,2.8010185,0.52703625,0.50718933,0.7133948,2.818013,1.6943792,0.9511294,1.110539,0.68401766,hysets
hysets_03OE003,2.9483023,0.39030227,0.42732504,1.1053604,0.04093087,2.6927297,0.5374401,-0.3943504,0.6465461,2.9823444,8.792852,1.1640158,1.2880133,0.7761454,hysets
hysets_03OE010,2.1698837,0.3936572,0.4167018,1.1216458,0.04291581,2.8948834,0.56926763,-0.29906514,0.64959884,2.8436735,6.1704407,1.1194326,1.211224,0.7854406,hysets
hysets_03OE011,1.1982353,0.36754698,0.4119296,1.1161524,0.042094454,2.857244,0.5520876,0.10034522,0.67873347,2.7869008,3.3393629,1.0243169,1.3766083,0.753061,hysets
hysets_03QC001,2.0289803,0.35562208,0.45056078,1.0895833,0.0357974,2.57,0.51013005,-0.217701,0.67033273,3.034876,6.1577034,1.079269,1.3641133,0.7291829,hysets
hysets_03QC002,1.0746243,0.388289,0.4961701,1.1020037,0.04140999,2.6694407,0.5488706,0.095255524,0.6155994,2.930024,3.148675,1.1376961,1.3471735,0.8208511,hysets
hysets_03QC003,0.98432887,0.3821893,0.51093644,1.1014493,0.041615333,2.6139948,0.54462695,0.1362862,0.6121863,2.9731977,2.9266043,1.1363244,1.3415592,0.84940463,hysets
hysets_03QC004,2.1919801,0.40879053,0.5131203,1.1252174,0.044284735,2.7465117,0.5658453,-0.3257244,0.5828879,2.906762,6.371564,1.1882566,1.2051296,0.89035326,hysets
hysets_04043126,5.576321,0.70626307,0.30919152,1.1344538,0.046201233,2.9411967,0.58542097,-0.75114405,0.37996787,2.481698,13.838745,1.7527317,0.4309958,1.1719519,hysets
hysets_04062100,5.508457,0.7117204,0.3043355,1.1285956,0.045653664,2.9056218,0.5837098,-0.75751996,0.38051862,2.53167,13.945597,1.8018413,0.3769934,1.1628454,hysets
hysets_04062200,5.3485913,0.7061955,0.30137822,1.1275167,0.045995895,2.8911126,0.5833676,-0.74566156,0.38714767,2.5418687,13.595416,1.7950561,0.41607913,1.1544172,hysets
hysets_04214200,3.5567393,0.55926895,0.3014148,1.0789474,0.03648186,2.5289855,0.5016427,-0.67526156,0.46154273,3.454445,12.28656,1.9319637,0.37460822,0.8921875,hysets
hysets_04215500,3.6750689,0.5651416,0.3000225,1.0920246,0.03655031,2.5235152,0.50314856,-0.6831051,0.45764315,3.4067576,12.520069,1.9253005,0.37542054,0.9120106,hysets
hysets_04241200,3.0301378,0.44450834,0.3080496,1.079566,0.040862422,2.4895153,0.49568787,-0.5786927,0.5610687,4.181111,12.669341,1.8585386,0.71067065,0.89667094,hysets
hysets_04242500,2.7970169,0.41430163,0.30301327,1.0735849,0.03894593,2.4254732,0.48227242,-0.5298345,0.59698874,4.31736,12.075729,1.7886893,0.8425596,0.80060226,hysets
